tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T32034,Cloud,2025-01-23T11:28:00.000Z,0.309955604,0.846644157,0.186374496,0.064169578,19948,895,262
T32037,Sports,2025-01-12T08:15:00.000Z,0.500796855,0.994665806,0.131759529,0.695223078,3032,2058,996
T32039,Sports,2025-01-07T19:47:00.000Z,0.145387543,0.769934183,0.695728827,0.231497447,11197,4690,333
T32066,Finance,2025-01-17T02:46:00.000Z,0.320640537,0.282102212,0.560490385,0.757096539,2590,715,595
T32091,Sports,2025-01-20T00:37:00.000Z,0.685458785,0.164626668,0.838816617,0.314314248,14612,1603,31
T32097,Finance,2025-01-09T13:13:00.000Z,0.824221506,0.2710295,0.171191219,0.823814839,12312,117,971
T32102,Sports,2025-01-17T10:31:00.000Z,0.735513717,0.192610676,0.125080314,0.201061185,10419,1166,826
T32109,Sports,2025-01-09T05:05:00.000Z,0.500796855,0.240423824,0.492344545,0.083249935,18729,34,59
T32110,AI,2025-01-02T17:44:00.000Z,0.500796855,0.863917647,0.179436331,0.999629917,10130,4123,86
T32111,Cloud,2025-01-20T16:36:00.000Z,0.500796855,0.49738816,0.854070098,0.998852567,17674,1236,501
T32119,AI,2025-01-15T06:27:00.000Z,0.500796855,0.526255078,0.448628493,0.349515154,16719,4227,940
T32120,Cloud,2025-01-14T05:51:00.000Z,0.022224282,0.804986278,0.992393158,0.485155887,3143,3712,489
T32124,AI,2025-01-01T08:27:00.000Z,0.338994118,0.49738816,0.54753714,0.015290552,8590,3424,547
T32129,AI,2025-01-12T23:32:00.000Z,0.500796855,0.589824525,0.718902212,0.304693531,1039,4513,379
T32147,Sports,2025-01-06T09:36:00.000Z,0.500796855,0.27008583,0.799796813,0.352347301,18465,1886,702
T32148,Cloud,2025-01-16T16:25:00.000Z,0.500796855,0.922626102,0.089534958,0.996807761,14872,2494,988
T32163,AI,2025-01-16T05:43:00.000Z,0.500796855,0.74474036,0.164644904,0.34264753,17696,2831,583
T32182,Sports,2025-01-11T17:35:00.000Z,0.500796855,0.528257371,0.660046039,0.609074854,11759,1144,242
T32190,Sports,2025-01-02T04:12:00.000Z,0.500796855,0.810187434,0.339905881,0.519191396,10044,1874,266
T32201,Cloud,2025-01-22T00:34:00.000Z,0.500796855,0.158880817,0.107655705,0.35450409,13431,2434,774
T32214,Cloud,2025-01-03T00:17:00.000Z,0.500796855,0.190927838,0.846083744,0.583949313,17069,315,864
T32215,AI,2025-01-14T22:16:00.000Z,0.627599122,0.726270211,0.437743499,0.85936954,1649,4105,137
T32218,Cloud,2025-01-05T12:01:00.000Z,0.591116844,0.532934733,0.591218725,0.351720139,6807,3875,391
T3222,AI,2025-01-22T08:03:00.000Z,0.500796855,0.847109994,0.452948565,0.057841355,15818,2494,712
T32243,Sports,2025-01-06T11:30:00.000Z,0.661811613,0.901355772,0.290351365,0.138152474,10130,3116,399
T32249,Finance,2025-01-22T19:39:00.000Z,0.726068287,0.874315837,0.253381504,0.515497769,19935,760,711
T32266,Finance,2025-01-14T07:12:00.000Z,0.500796855,0.49738816,0.741809494,0.851833012,6204,1895,790
T32270,AI,2025-01-02T20:23:00.000Z,0.500796855,0.724515399,0.377557842,0.82215825,4787,4836,415
T32278,Finance,2025-01-20T06:01:00.000Z,0.428399879,0.666022946,0.778903586,0.728783251,13115,758,577
T32283,Cloud,2025-01-14T17:44:00.000Z,0.183594564,0.619113049,0.7069539,0.112318795,15552,1457,846
T32288,Cloud,2025-01-02T10:02:00.000Z,0.500796855,0.508218467,0.585211122,0.841881682,19220,3424,438
T32292,Sports,2025-01-04T03:28:00.000Z,0.582377953,0.075852132,0.311689472,0.313201927,5966,3133,425
T32315,Finance,2025-01-17T09:37:00.000Z,0.526007852,0.295597733,0.55675758,0.343479691,10130,735,177
T32329,Sports,2025-01-21T19:26:00.000Z,0.500796855,0.759771855,0.470184085,0.329861214,14425,193,690
T32343,Cloud,2025-01-14T02:38:00.000Z,0.74762965,0.855408203,0.842027559,0.085807763,17778,3676,744
T3235,AI,2025-01-23T22:57:00.000Z,0.958212217,0.511158815,0.147885845,0.525703869,10548,1977,577
T32355,Sports,2025-01-08T02:03:00.000Z,0.500796855,0.613861464,0.949189749,0.504428297,166,941,371
T32359,Sports,2025-01-15T17:34:00.000Z,0.124623698,0.786798121,0.762758204,0.559927047,15400,3635,589
T3236,Cloud,2025-01-21T22:15:00.000Z,0.500796855,0.49738816,0.702956136,0.101632489,9830,4012,281
T32376,Finance,2025-01-21T18:36:00.000Z,0.305044865,0.341820273,0.571441566,0.504428297,6263,3789,947
T3239,Sports,2025-01-02T17:40:00.000Z,0.346037509,0.737720448,0.138989314,0.504428297,14476,3900,41
T32390,Sports,2025-01-05T16:40:00.000Z,0.991830018,0.533347518,0.398654991,0.230816831,2100,2494,123
T32391,Sports,2025-01-02T04:40:00.000Z,0.500796855,0.071147696,0.583232494,0.435964416,8982,2874,639
T32397,Cloud,2025-01-19T20:21:00.000Z,0.500796855,0.49881072,0.424235113,0.858285366,8981,2570,722
T3240,Cloud,2025-01-06T05:53:00.000Z,0.949664812,0.348941875,0.532748706,0.77791049,11952,2128,960
T32419,Sports,2025-01-14T22:31:00.000Z,0.893408889,0.770252127,0.228932937,0.888036636,15257,2751,809
T32422,Finance,2025-01-06T15:45:00.000Z,0.776517248,0.773989744,0.480421994,0.504428297,9378,2160,897
T32427,AI,2025-01-06T10:48:00.000Z,0.500796855,0.638844828,0.180062183,0.490152909,10764,1227,401
T3244,AI,2025-01-01T00:59:00.000Z,0.40002486,0.936029017,0.119076989,0.388208179,8019,215,646
T32455,Cloud,2025-01-22T05:27:00.000Z,0.500796855,0.712015047,0.424063244,0.376520473,13719,2494,532
T32459,Cloud,2025-01-02T10:01:00.000Z,0.500796855,0.529364155,0.328785365,0.567340109,8010,4479,375
T32463,Sports,2025-01-19T10:00:00.000Z,0.500796855,0.292314659,0.113119718,0.334173556,10654,580,884
T32470,Cloud,2025-01-19T09:27:00.000Z,0.318192183,0.15397544,0.91952927,0.713328543,3643,1994,143
T32483,Finance,2025-01-16T12:21:00.000Z,0.500796855,0.642008151,0.310021562,0.646837909,615,165,120
T32486,AI,2025-01-12T05:14:00.000Z,0.500796855,0.636670248,0.834805288,0.330153917,17718,4404,222
T32495,Finance,2025-01-12T21:33:00.000Z,0.500796855,0.549609453,0.33979242,0.153272699,7886,1997,112
T32498,Sports,2025-01-07T21:51:00.000Z,0.500796855,0.080969389,0.903379947,0.8166113,3119,2494,5
T32504,AI,2025-01-15T06:09:00.000Z,0.448179614,0.49738816,0.819298617,0.13788697,10130,369,981
T32507,Cloud,2025-01-10T22:06:00.000Z,0.500796855,0.951954538,0.059659209,0.00451311,14799,2442,501
T3252,Finance,2025-01-12T09:14:00.000Z,0.731054979,0.502582843,0.126233148,0.1791399,16511,3004,815
T32523,Cloud,2025-01-10T16:53:00.000Z,0.500796855,0.843385919,0.864652183,0.353106302,10425,3732,706
T3254,Cloud,2025-01-16T15:48:00.000Z,0.500796855,0.547419438,0.049544549,0.372433212,7114,2494,808
T32567,Sports,2025-01-16T05:49:00.000Z,0.500796855,0.475637444,0.803733928,0.751706849,5081,4102,102
T32568,Sports,2025-01-08T01:33:00.000Z,0.500796855,0.942062893,0.492344545,0.352847118,831,26,647
T3258,Finance,2025-01-05T05:01:00.000Z,0.500796855,0.498308594,0.492344545,0.561384104,6474,3876,558
T32583,Cloud,2025-01-06T04:59:00.000Z,0.042034219,0.061497669,0.729695377,0.148611916,15681,2175,211
T32589,Sports,2025-01-06T10:50:00.000Z,0.500796855,0.88700524,0.505180767,0.139349134,9079,3353,907
T32592,Sports,2025-01-13T06:35:00.000Z,0.637312122,0.378992811,0.749688665,0.576385422,1852,966,650
T32606,Sports,2025-01-10T03:04:00.000Z,0.287522114,0.836058341,0.87412866,0.276260893,4961,4049,501
T32614,AI,2025-01-18T14:25:00.000Z,0.500796855,0.106403181,0.133227547,0.864637648,7984,2494,919
T32616,AI,2025-01-23T21:40:00.000Z,0.207615527,0.730495462,0.730942146,0.036231849,3619,4089,348
T32622,AI,2025-01-15T15:19:00.000Z,0.256058186,0.946693359,0.044563684,0.271775042,10130,791,90
T32623,AI,2025-01-12T07:31:00.000Z,0.946053622,0.159307484,0.705236464,0.991277577,19282,2409,545
T3263,Cloud,2025-01-10T11:02:00.000Z,0.500796855,0.460327807,0.070932915,0.766493577,5063,2016,422
T32630,Sports,2025-01-02T02:40:00.000Z,0.525984177,0.518052708,0.590113285,0.504093507,9899,1125,998
T32637,AI,2025-01-03T17:06:00.000Z,0.500796855,0.964238337,0.938395852,0.274000514,1807,659,92
T32643,AI,2025-01-17T05:00:00.000Z,0.997891741,0.28143241,0.402771745,0.184029049,12878,3266,300
T32657,AI,2025-01-14T15:56:00.000Z,0.500796855,0.482398315,0.406983047,0.706188835,10908,3070,561
T32658,Finance,2025-01-13T01:16:00.000Z,0.325709146,0.49738816,0.303312924,0.040371399,6173,4009,86
T32677,AI,2025-01-17T01:26:00.000Z,0.500796855,0.600970319,0.809832567,3.21E-04,791,1559,293
T32694,AI,2025-01-22T23:13:00.000Z,0.187612167,0.582725592,0.413349585,0.368446975,17736,851,412
T32708,AI,2025-01-18T10:34:00.000Z,0.500796855,0.440753116,0.943883798,0.294926407,3415,973,517
T32718,Finance,2025-01-20T08:23:00.000Z,0.500796855,0.423639128,0.54057489,0.936170988,18756,4846,501
T32750,Sports,2025-01-02T08:01:00.000Z,0.716409455,0.1621148,0.270603382,0.991304373,16983,2077,279
T32751,AI,2025-01-11T18:42:00.000Z,0.500796855,0.799316001,0.864024661,0.320526159,10130,3728,248
T32752,Finance,2025-01-06T06:26:00.000Z,0.500796855,0.49738816,0.182226427,0.558091208,11049,3172,395
T32754,Cloud,2025-01-14T02:23:00.000Z,0.135408207,0.152225517,0.200890203,0.571266768,17937,1565,923
T32767,AI,2025-01-05T07:21:00.000Z,0.387504743,0.280097738,0.995517984,0.567701149,10130,3836,665
T32771,Cloud,2025-01-22T22:27:00.000Z,0.500796855,0.933592739,0.712570738,0.571547573,4467,898,443
T32807,Cloud,2025-01-03T04:03:00.000Z,0.303768769,0.48091931,0.780728086,0.004041281,19106,3810,229
T32808,Finance,2025-01-03T14:50:00.000Z,0.500796855,0.549639412,0.492344545,0.171264261,10851,3341,868
T32810,Cloud,2025-01-21T20:30:00.000Z,0.076584672,0.154591126,0.519450189,0.006743749,15852,2727,501
T3282,Finance,2025-01-02T20:35:00.000Z,0.434941236,0.696592477,0.679357154,0.02678864,6618,3177,757
T32827,AI,2025-01-01T23:02:00.000Z,0.500796855,0.049664162,0.492344545,0.690167916,17647,1646,501
T32844,Sports,2025-01-20T13:17:00.000Z,0.834760865,0.3587177,0.48148328,0.481602195,10580,4261,135
T32855,Finance,2025-01-04T17:28:00.000Z,0.18240037,0.92123864,0.446148509,0.496826133,9648,3328,511
T3286,Finance,2025-01-04T23:50:00.000Z,0.500796855,0.32926503,0.867071708,0.872815034,5001,547,165
T32881,AI,2025-01-22T21:49:00.000Z,0.657544328,0.006451431,0.248418047,0.853466341,13332,2830,994
T32886,Sports,2025-01-22T06:24:00.000Z,0.500796855,0.563029849,0.204622903,0.544613844,14019,1007,620
T32902,AI,2025-01-13T19:49:00.000Z,0.500796855,0.467383436,0.030803849,0.624508389,102,877,951
T32908,Cloud,2025-01-08T17:19:00.000Z,0.449847027,0.147788528,0.519328964,0.454216407,16321,741,8
T3292,Sports,2025-01-11T13:59:00.000Z,0.500796855,0.985713036,0.732851382,0.028784524,1897,4073,338
T32920,AI,2025-01-08T07:02:00.000Z,0.500796855,0.519480401,0.171140432,0.751500862,17064,522,883
T32950,Cloud,2025-01-11T08:28:00.000Z,0.827189953,0.655501918,0.683734532,0.699242773,3974,2946,501
T32953,AI,2025-01-21T08:35:00.000Z,0.678110379,0.778791958,0.304976437,0.981228748,18968,202,451
T32974,Finance,2025-01-21T22:03:00.000Z,0.167846752,0.10887969,0.492344545,0.882791309,29,2208,961
T32990,Sports,2025-01-05T13:17:00.000Z,0.500796855,0.459197114,0.136546984,0.033491882,3407,3070,714
T33,Finance,2025-01-01T15:13:00.000Z,0.385061411,0.11260617,0.657118149,0.895795292,6224,513,469
T33005,Finance,2025-01-13T09:51:00.000Z,0.500796855,0.35872598,0.146953291,0.777254151,14138,3043,351
T33034,Finance,2025-01-22T23:22:00.000Z,0.682539671,0.215927771,0.69625007,0.899727224,19236,2761,980
T3304,AI,2025-01-14T17:23:00.000Z,0.500796855,0.267094369,0.379376433,0.836879463,2284,2538,551
T33044,Cloud,2025-01-09T20:56:00.000Z,0.500796855,0.096166415,0.67322681,0.91690847,18629,779,351
T33054,Sports,2025-01-16T11:36:00.000Z,0.605519687,0.295224654,0.288529553,0.063633723,6042,624,785
T33064,Sports,2025-01-08T11:19:00.000Z,0.172662512,0.944341447,0.509756448,0.737379947,7375,4128,235
T33065,Sports,2025-01-07T19:35:00.000Z,0.500796855,0.287408265,0.379804233,0.346848335,17073,29,991
T33071,Sports,2025-01-21T02:58:00.000Z,0.301305357,0.777136668,0.110933404,0.7702467,7078,2600,244
T33073,Finance,2025-01-15T20:04:00.000Z,0.113735251,0.38121266,0.440378679,0.24448926,10130,1958,788
T33078,Sports,2025-01-03T03:49:00.000Z,0.853868587,0.626495296,0.635541622,0.201693135,18948,2737,926
T33081,Sports,2025-01-21T14:24:00.000Z,0.987099439,0.126766705,0.61438034,0.333780452,10130,156,772
T33097,Sports,2025-01-20T11:27:00.000Z,0.500796855,0.505780485,0.650147478,0.506950292,15459,980,942
T33104,Finance,2025-01-20T16:28:00.000Z,0.500796855,0.458593435,0.608881232,0.529175168,8847,225,145
T33105,Finance,2025-01-03T05:45:00.000Z,0.500796855,0.894484213,0.492344545,0.297089402,8387,481,517
T33107,Sports,2025-01-10T21:54:00.000Z,0.500796855,0.021996249,0.380222226,0.145220599,9742,3038,281
T33111,Finance,2025-01-04T12:00:00.000Z,0.500796855,0.145654131,0.970013566,0.113923607,6225,869,672
T33112,Sports,2025-01-07T11:55:00.000Z,0.738260905,0.307211753,0.492344545,0.64814387,615,2213,809
T33119,Finance,2025-01-04T03:49:00.000Z,0.637766912,0.063483756,0.058971073,0.650785036,431,2159,248
T33126,Sports,2025-01-06T09:30:00.000Z,0.500796855,0.22218784,0.034713658,0.917585901,2853,43,235
T33141,Sports,2025-01-24T00:52:00.000Z,0.500796855,0.840023557,0.998628423,0.935517411,19414,4375,536
T33164,Sports,2025-01-02T22:52:00.000Z,0.500796855,0.822956032,0.651722062,0.504428297,10222,619,75
T33167,AI,2025-01-20T09:27:00.000Z,0.500796855,0.947555232,0.492344545,0.498713424,10732,664,628
T33172,Finance,2025-01-06T14:32:00.000Z,0.500796855,0.044847216,0.955386969,0.600809564,10130,4610,284
T33180,Cloud,2025-01-17T19:13:00.000Z,0.500796855,0.506680866,0.78088831,0.988651276,1858,100,38
T33182,Cloud,2025-01-21T11:14:00.000Z,0.500796855,0.492272055,0.492344545,0.393872924,3478,4785,773
T3320,Sports,2025-01-15T23:34:00.000Z,0.500796855,0.854454958,0.030034926,0.268672145,19061,4696,342
T33220,Sports,2025-01-22T07:18:00.000Z,0.500796855,0.981868804,0.139817855,0.149160682,18028,3192,951
T33221,Sports,2025-01-21T02:12:00.000Z,0.500796855,0.66854391,0.382592595,0.493465138,14784,2827,138
T33226,AI,2025-01-13T17:29:00.000Z,0.966640341,0.75588851,0.787744358,0.83704428,17672,2205,486
T33253,Finance,2025-01-14T09:42:00.000Z,0.500796855,0.313720841,0.589727407,0.796370062,14010,4052,429
T3326,AI,2025-01-08T20:55:00.000Z,0.500796855,0.939335272,0.492344545,0.97701716,1785,593,193
T33266,AI,2025-01-20T21:27:00.000Z,0.087410944,0.49738816,0.972085204,0.22626996,15870,2698,864
T33272,Finance,2025-01-16T19:57:00.000Z,0.174143771,0.954399941,0.068949483,0.413170084,12665,1631,557
T33281,AI,2025-01-19T03:51:00.000Z,0.500796855,0.49738816,0.965597256,0.213605514,11428,4346,426
T33287,Sports,2025-01-18T04:49:00.000Z,0.500796855,0.84924211,0.653434883,0.820350287,5701,2374,200
T33308,AI,2025-01-01T19:49:00.000Z,0.289243843,0.491218647,0.01393101,0.118885825,17526,1940,980
T3331,Sports,2025-01-06T22:51:00.000Z,0.107402821,0.556546443,0.004491832,0.188169987,1567,817,638
T33314,Cloud,2025-01-10T16:52:00.000Z,0.500796855,0.225389374,0.136779377,0.518107064,15289,4194,874
T33326,Cloud,2025-01-10T18:50:00.000Z,0.101020199,0.007194253,0.748178864,0.988998348,11940,2513,823
T33329,Finance,2025-01-06T06:47:00.000Z,0.29164789,0.588248408,0.945837677,0.563543085,6448,2855,712
T33339,Cloud,2025-01-14T06:41:00.000Z,0.500796855,0.639728136,0.791128827,0.126748184,4882,227,470
T33361,Sports,2025-01-02T11:00:00.000Z,0.165869516,0.812630732,0.954412139,0.789351236,10130,4815,241
T33363,Sports,2025-01-07T06:27:00.000Z,0.475444964,0.154582695,0.935490154,0.464133171,10935,2494,177
T33380,Finance,2025-01-13T05:04:00.000Z,0.95144421,0.544663563,0.492344545,0.033814094,1170,4572,501
T33381,Sports,2025-01-08T00:39:00.000Z,0.564137312,0.966075257,0.763051308,0.521696783,7082,2842,174
T33386,Sports,2025-01-22T02:52:00.000Z,0.044408993,0.43475963,0.325041185,0.801009626,18482,2301,261
T33393,Cloud,2025-01-14T16:57:00.000Z,0.972487386,0.49738816,0.648125704,0.643948658,19532,4392,442
T33406,AI,2025-01-21T04:38:00.000Z,0.500796855,0.986048564,0.384646568,0.035547402,1894,1006,401
T33423,Cloud,2025-01-05T20:40:00.000Z,0.500796855,0.830283429,0.159182704,0.122512185,8002,1224,317
T33429,Cloud,2025-01-14T14:29:00.000Z,0.500796855,0.435060783,0.424407694,0.186632222,13192,349,351
T33436,Finance,2025-01-06T13:31:00.000Z,0.500796855,0.626148075,0.580263378,0.229017501,8817,3078,739
T33440,Finance,2025-01-20T19:30:00.000Z,0.500796855,0.659720962,0.00606003,0.34398243,13772,1654,543
T33452,Cloud,2025-01-08T02:41:00.000Z,0.500796855,0.852427391,0.073742081,0.915830632,2994,4684,274
T33468,Finance,2025-01-20T03:49:00.000Z,0.942348776,0.030789489,0.384273719,0.157857911,17528,2010,45
T33475,AI,2025-01-23T16:33:00.000Z,0.500796855,0.596355277,0.61002566,0.177931413,2215,3736,48
T33481,AI,2025-01-13T20:54:00.000Z,0.500796855,0.526471963,0.063968631,0.739829443,16599,4014,48
T33496,Cloud,2025-01-17T05:33:00.000Z,0.500796855,0.994137683,0.846912008,0.261769492,7190,2508,514
T335,AI,2025-01-20T23:11:00.000Z,0.018239729,0.265959099,0.615626495,0.772343637,18122,955,196
T33502,Sports,2025-01-01T07:50:00.000Z,0.857547768,0.49530116,0.685030516,0.509282156,6048,3389,596
T33537,AI,2025-01-24T01:17:00.000Z,0.500796855,0.319523295,0.789148863,0.400198365,10774,2622,227
T33541,AI,2025-01-18T20:39:00.000Z,0.256228682,0.49738816,0.526360036,0.575008454,2192,2941,403
T33544,AI,2025-01-18T23:08:00.000Z,0.500796855,0.033633422,0.347706854,0.691214852,536,2207,445
T33557,Sports,2025-01-20T04:08:00.000Z,0.500796855,0.49738816,0.893225984,0.996700849,14082,3873,897
T33559,AI,2025-01-16T10:47:00.000Z,0.500796855,0.954058881,0.492344545,0.875127158,4467,764,817
T3356,Cloud,2025-01-01T03:40:00.000Z,0.500796855,0.892862196,0.914019036,0.663200667,3482,1476,501
T33565,AI,2025-01-21T11:20:00.000Z,0.540671988,0.743429345,0.40796875,0.437602227,11352,2494,122
T33581,Finance,2025-01-10T06:28:00.000Z,0.720802422,0.8929582,0.669477756,0.504428297,19569,2714,884
T33583,AI,2025-01-02T06:38:00.000Z,0.500796855,0.058301624,0.481364851,0.504428297,16726,4443,584
T33597,Sports,2025-01-08T11:11:00.000Z,0.203946876,0.526075533,0.044329445,0.056346352,13050,1783,741
T336,Sports,2025-01-01T10:01:00.000Z,0.500796855,0.72178817,0.576012637,0.489449444,318,3170,905
T33602,AI,2025-01-13T11:41:00.000Z,0.500796855,0.478541249,0.381382285,0.169420414,13753,3151,405
T33607,Cloud,2025-01-09T16:22:00.000Z,0.500796855,0.838597875,0.611899687,0.23672709,7105,371,606
T33612,Cloud,2025-01-04T03:04:00.000Z,0.939979466,0.567902612,0.396451366,0.473428426,9452,4570,241
T33615,Finance,2025-01-14T19:57:00.000Z,0.500796855,0.673176321,0.492344545,0.639186209,11224,2494,612
T33627,Finance,2025-01-23T06:09:00.000Z,0.500796855,0.742834188,0.096183003,0.033180654,18428,3804,434
T33634,Finance,2025-01-04T15:53:00.000Z,0.500796855,0.512040205,0.256408763,0.404569467,6238,2253,618
T33644,Finance,2025-01-12T15:10:00.000Z,0.429846298,0.685385315,0.717005911,0.511329237,1251,3439,792
T33669,Sports,2025-01-10T20:21:00.000Z,0.233794669,0.49738816,0.367161697,0.108786859,12156,2452,970
T33680,Sports,2025-01-01T01:44:00.000Z,0.500796855,0.790616895,0.577403129,0.588374109,1837,4307,314
T33713,AI,2025-01-18T12:48:00.000Z,0.675983906,0.094160075,0.591433567,5.29E-04,2970,4683,501
T33725,Finance,2025-01-06T23:46:00.000Z,0.500796855,0.380168718,0.496544358,0.019789423,10130,2256,188
T33727,Cloud,2025-01-06T02:12:00.000Z,0.763494447,0.771341832,0.171166748,0.109133996,19373,2628,808
T33731,Sports,2025-01-02T16:45:00.000Z,0.500796855,0.024245115,0.067603546,0.379130058,4655,2499,679
T33733,AI,2025-01-21T23:33:00.000Z,0.633903296,0.077533939,0.492344545,0.716245744,1643,749,11
T33742,AI,2025-01-17T07:10:00.000Z,0.500796855,0.873271308,0.602452395,0.928044869,2172,1972,7
T33745,Sports,2025-01-18T05:32:00.000Z,0.500796855,0.907375246,0.628486832,0.105324522,2800,3961,447
T33748,Cloud,2025-01-05T22:30:00.000Z,0.692781518,0.49738816,0.695848782,0.275857858,1063,2477,396
T33764,AI,2025-01-23T00:32:00.000Z,0.500796855,0.49738816,0.434041421,0.614798612,6156,2813,154
T33784,AI,2025-01-16T04:50:00.000Z,0.500796855,0.949675051,0.901006182,0.924154772,2710,4047,122
T33790,Sports,2025-01-17T23:12:00.000Z,0.500796855,0.580470981,0.56161196,0.380256367,4586,1412,940
T33791,Sports,2025-01-21T01:06:00.000Z,0.323438151,0.968727852,0.770658336,0.511156213,10932,4088,848
T33798,Sports,2025-01-23T09:36:00.000Z,0.990968145,0.271122382,0.922801604,0.441969106,14517,2680,670
T33807,Sports,2025-01-21T14:56:00.000Z,0.706463849,0.847901185,0.237804716,0.675863706,14795,812,547
T33820,Sports,2025-01-07T03:00:00.000Z,0.500796855,0.216864822,0.273187438,0.509533559,14137,4217,664
T33832,Cloud,2025-01-10T02:03:00.000Z,0.890407206,0.166261162,0.768030295,0.953472099,3866,474,925
